id,campaign_name,campaign_id,day,delivery_status,result_type,results,reach,frequency,cost_per_result,amount_spent_inr,impressions,cpm,link_clicks,cpc_link,ctr_link,clicks_all,ctr_all,cpc_all,in_app_purchases,registrations_completed,in_app_registrations,website_registrations,cost_per_registration_completed,purchases,purchases_conversion_value,in_app_purchases_conversion_value,cost_per_purchase,purchase_roas,app_installs,cost_per_app_install,app_activations,in_app_sessions,website_landing_page_views,instagram_follows
3524,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-15,active,,,588438.0,1.0,,1073.51,588438.0,1.82433833,123.0,8.72772358,0.0209028,346.0,0.05879974,3.10263006,,,,,,,,,,,1.0,1073.51,,,,
3523,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-15,active,,,12587.0,1.46913482,,2298.45,18492.0,124.2942894,115.0,19.98652174,0.62189055,140.0,0.75708414,16.4175,,66.0,66.0,,34.825,,,,,,53.0,43.36698113,,,,
3521,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-15,active,,,6966.0,1.46640827,,1910.06,10215.0,186.9858052,79.0,24.17797468,0.77337249,108.0,1.05726872,17.68574074,,59.0,57.0,2.0,32.37389831,,,,,,43.0,44.42,,,,
3501,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-16,active,In-app purchases,2.0,12759.0,1.50482013,1165.565,2331.13,19200.0,121.4130208,146.0,15.96664384,0.76041667,164.0,0.85416667,14.21420732,2.0,101.0,101.0,,23.08049505,2.0,3942.47,3942.47,1165.565,1.691227,75.0,31.08173333,,,,
3505,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-16,active,In-app purchases,32.0,519264.0,1.48091722,1100.822813,35226.33,768987.0,45.80874579,2381.0,14.7947627,0.30962812,3080.0,0.40052693,11.43712013,32.0,1178.0,1178.0,,29.90350594,32.0,8464.0,8464.0,1100.822813,0.24027482,918.0,38.3729085,,,,
3502,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-16,active,In-app purchases,11.0,93051.0,1.34861528,557.3527273,6130.88,125490.0,48.85552634,475.0,12.90711579,0.37851622,694.0,0.55303211,8.83412104,11.0,332.0,332.0,,18.46650602,11.0,4921.0,4921.0,557.3527273,0.80265802,268.0,22.87641791,,,,
3504,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-16,active,,,24047.0,2.06420759,,1870.04,49638.0,37.67355655,268.0,6.97776119,0.53990894,1172.0,2.36109432,1.59559727,35.0,72.0,62.0,10.0,25.97277778,35.0,27655.0,27655.0,53.42971429,14.78845372,13.0,143.8492308,,,,
3500,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-16,active,,,177456.0,1.53769385,,14743.13,272873.0,54.02927369,1063.0,13.8693603,0.38955851,1373.0,0.50316448,10.73789512,11.0,392.0,392.0,,37.61002551,11.0,2775.0,2775.0,1340.284545,0.18822326,364.0,40.5031044,,,,
3499,Bottom Funnel – Copy,23848934971910317,2026-03-16,active,actions:purchase,4.0,7854.0,1.47211612,95.9225,383.69,11562.0,33.18543505,40.0,9.59225,0.34596091,118.0,1.02058467,3.25161017,4.0,6.0,5.0,1.0,63.94833333,4.0,823.0,823.0,95.9225,2.14496078,4.0,95.9225,,,,
3507,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-16,active,,,107023.0,1.41257487,,9993.52,151178.0,66.10432735,481.0,20.77654886,0.31816799,1024.0,0.67734723,9.75929688,,194.0,194.0,,51.51298969,,,,,,231.0,43.26199134,,,,
3503,Middle Funnel 2(web visit),23848721350610317,2026-03-16,active,actions:complete_registration,4.0,3157.0,1.28666455,34.385,137.54,4062.0,33.86016741,34.0,4.04529412,0.8370261,93.0,2.28951256,1.47892473,1.0,4.0,4.0,,34.385,1.0,199.0,199.0,137.54,1.44685182,2.0,68.77,,,,
3497,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-16,active,actions:complete_registration,32.0,10323.0,1.18473312,9.13125,292.2,12230.0,23.89206868,56.0,5.21785714,0.45789043,196.0,1.60261652,1.49081633,,32.0,28.0,4.0,9.13125,,,,,,11.0,26.56363636,,,,
3498,NF App Conversions,23848933924920317,2026-03-16,active,In-app purchases,6.0,4860.0,1.71028807,171.0916667,1026.55,8312.0,123.5021655,417.0,2.4617506,5.01684312,463.0,5.57025987,2.21717063,6.0,25.0,25.0,,41.062,6.0,2644.0,2644.0,171.0916667,2.57561736,3.0,342.1833333,,,,
3496,New App IOS KSA promotion campaign,120212785502620318,2026-03-16,active,,,10782.0,1.29168985,,2808.31,13927.0,201.6450061,100.0,28.0831,0.71802973,148.0,1.062684,18.97506757,,13.0,13.0,,216.0238462,,,,,,33.0,85.10030303,,,,
3510,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-16,active,In-app purchases,1.0,14601.0,1.62838162,2870.83,2870.83,23776.0,120.7448688,79.0,36.33962025,0.33226783,97.0,0.40797443,29.59618557,1.0,65.0,65.0,,44.16661538,1.0,3843.0,3843.0,2870.83,1.33863726,41.0,70.0202439,,,,
3509,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-16,active,,,552328.0,1.00903449,,993.56,557318.0,1.7827524,86.0,11.55302326,0.01543105,302.0,0.05418809,3.28993377,,,,,,,,,,,1.0,993.56,,,,
3508,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-16,active,In-app purchases,1.0,10911.0,1.50536156,2152.91,2152.91,16425.0,131.0751903,99.0,21.74656566,0.60273973,123.0,0.74885845,17.50333333,1.0,57.0,57.0,,37.77035088,1.0,4800.0,4800.0,2152.91,2.22954048,51.0,42.21392157,,,,
3506,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-16,active,In-app purchases,2.0,5021.0,1.48097988,767.82,1535.64,7436.0,206.514255,87.0,17.65103448,1.16998386,108.0,1.45239376,14.21888889,2.0,58.0,58.0,,26.47655172,2.0,2507.23,2507.23,767.82,1.63269386,52.0,29.53153846,,,,
3487,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-17,active,In-app purchases,1.0,13479.0,1.46420358,2492.05,2492.05,19736.0,126.2692542,150.0,16.61366667,0.76003243,167.0,0.84616944,14.92245509,1.0,78.0,78.0,,31.94935897,1.0,218.0,218.0,2492.05,0.08747818,70.0,35.60071429,,,,
3493,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-17,active,In-app purchases,38.0,547459.0,1.51671997,1045.589737,39732.41,830342.0,47.85065672,2649.0,14.99902227,0.31902517,3377.0,0.40669989,11.76559372,38.0,1112.0,1111.0,1.0,35.73058453,38.0,16225.0,16225.0,1045.589737,0.4083568,966.0,41.13085921,,,,
3481,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-17,active,In-app purchases,12.0,69153.0,1.33243677,497.9016667,5974.82,92142.0,64.84361095,405.0,14.75264198,0.43953897,557.0,0.60450175,10.72678636,12.0,195.0,195.0,,30.64010256,12.0,4467.0,4467.0,497.9016667,0.74763759,170.0,35.146,,,,
3488,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-17,active,,,24330.0,2.27640773,,2037.27,55385.0,36.78378622,281.0,7.25007117,0.50735759,1273.0,2.29845626,1.60036921,37.0,64.0,60.0,4.0,31.83234375,37.0,31678.0,31678.0,55.06135135,15.54923991,14.0,145.5192857,,,,
3486,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-17,active,,,202942.0,1.51029358,,16731.93,306502.0,54.58995374,1113.0,15.03318059,0.36312977,1468.0,0.47895283,11.39777248,11.0,424.0,424.0,,39.46209906,11.0,3077.0,3077.0,1521.084545,0.18389988,419.0,39.93300716,,,,
3485,Bottom Funnel – Copy,23848934971910317,2026-03-17,active,actions:purchase,12.0,9429.0,1.5773677,37.145,445.74,14873.0,29.96974383,34.0,13.11,0.22860216,125.0,0.84044914,3.56592,12.0,15.0,15.0,,29.716,12.0,12112.0,12112.0,37.145,27.17279131,4.0,111.435,,,,
3492,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-17,active,In-app purchases,2.0,123118.0,1.38826979,5562.805,11125.61,170921.0,65.09211858,552.0,20.15509058,0.32295622,1091.0,0.63830659,10.19762603,2.0,153.0,152.0,1.0,72.71640523,2.0,6039.25,6039.25,5562.805,0.54282417,194.0,57.34850515,,,,
3482,Middle Funnel 2(web visit),23848721350610317,2026-03-17,active,actions:complete_registration,9.0,3932.0,1.3051882,16.29888889,146.69,5132.0,28.58339829,17.0,8.62882353,0.33125487,88.0,1.7147311,1.66693182,,9.0,7.0,2.0,16.29888889,,,,,,3.0,48.89666667,,,,
3483,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-17,active,actions:complete_registration,34.0,14218.0,1.25193417,10.94941176,372.28,17800.0,20.91460674,76.0,4.89842105,0.42696629,406.0,2.28089888,0.91694581,,34.0,30.0,4.0,10.94941176,,,,,,9.0,41.36444444,,,,
3484,NF App Conversions,23848933924920317,2026-03-17,active,In-app purchases,6.0,4827.0,1.71058629,171.1233333,1026.74,8257.0,124.3478261,436.0,2.35490826,5.28036817,456.0,5.5225869,2.25162281,6.0,31.0,31.0,,33.12064516,6.0,3767.0,3767.0,171.1233333,3.66889378,1.0,1026.74,,,,
3490,New App IOS KSA promotion campaign,120212785502620318,2026-03-17,active,,,11278.0,1.26875333,,2698.45,14309.0,188.5841079,116.0,23.2625,0.81067859,154.0,1.07624572,17.5224026,,22.0,22.0,,122.6568182,,,,,,33.0,81.77121212,,,,
3495,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-17,active,,,14203.0,1.67858903,,2954.33,23841.0,123.9180404,122.0,24.21581967,0.5117235,139.0,0.58302924,21.25417266,,60.0,60.0,,49.23883333,,,,,,56.0,52.75589286,,,,
3494,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-17,active,,,528454.0,1.0,,957.14,528454.0,1.81120779,96.0,9.97020833,0.0181662,299.0,0.05658014,3.20113712,,1.0,1.0,,957.14,,,,,,1.0,957.14,,,,
3489,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-17,active,In-app purchases,1.0,11212.0,1.51890831,2214.55,2214.55,17030.0,130.0381679,95.0,23.31105263,0.55783911,117.0,0.6870229,18.92777778,1.0,55.0,55.0,,40.26454545,1.0,2586.73,2586.73,2214.55,1.16806123,47.0,47.11808511,,,,
3491,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-17,active,In-app purchases,2.0,5227.0,1.4805816,829.31,1658.62,7739.0,214.3196796,66.0,25.13060606,0.85282336,74.0,0.95619589,22.41378378,2.0,57.0,57.0,,29.09859649,2.0,6117.05,6117.05,829.31,3.68803584,39.0,42.52871795,,,,
3471,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-18,active,,,14650.0,1.43139932,,2445.09,20970.0,116.5994278,203.0,12.04477833,0.96804959,216.0,1.03004292,11.31986111,,113.0,112.0,1.0,21.6379646,,,,,,103.0,23.73873786,,,,
3475,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-18,active,In-app purchases,39.0,548225.0,1.41304939,902.5530769,35199.57,774669.0,45.43820651,2666.0,13.20313953,0.34414698,3406.0,0.43967165,10.33457722,39.0,1192.0,1188.0,4.0,29.5298406,39.0,17062.0,17062.0,902.5530769,0.48472183,1030.0,34.17433981,,,,
3472,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-18,active,In-app purchases,13.0,71712.0,1.32859215,458.6707692,5962.72,95276.0,62.58365171,412.0,14.47262136,0.43242789,573.0,0.60141064,10.40614311,13.0,205.0,204.0,1.0,29.08643902,13.0,10076.0,10076.0,458.6707692,1.68983283,187.0,31.88620321,,,,
3474,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-18,active,,,22662.0,2.23303327,,1762.7,50605.0,34.83252643,264.0,6.67689394,0.52168758,1030.0,2.035372,1.71135922,37.0,53.0,50.0,3.0,33.25849057,37.0,31030.0,31030.0,47.64054054,17.60367618,10.0,176.27,,,,
3470,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-18,active,,,201170.0,1.43398618,,15404.37,288475.0,53.39932403,1078.0,14.28976809,0.37368923,1439.0,0.49883005,10.70491313,11.0,402.0,402.0,,38.31932836,11.0,6566.0,6566.0,1400.397273,0.42624268,377.0,40.86039788,,,,
3469,Bottom Funnel – Copy,23848934971910317,2026-03-18,active,actions:purchase,9.0,8430.0,1.71376038,44.70555556,402.35,14447.0,27.85007268,32.0,12.5734375,0.22149927,91.0,0.62988856,4.42142857,9.0,15.0,15.0,,26.82333333,9.0,8154.0,8154.0,44.70555556,20.26593762,2.0,201.175,,,,
3477,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-18,active,,,118317.0,1.38074833,,10227.35,163366.0,62.60390779,498.0,20.53684739,0.30483699,1094.0,0.66966199,9.34858318,,121.0,121.0,,84.52355372,,,,,,161.0,63.52391304,,,,
3466,Middle Funnel 2(web visit),23848721350610317,2026-03-18,active,actions:complete_registration,1.0,3536.0,1.30486425,129.7,129.7,4614.0,28.1100997,21.0,6.17619048,0.45513654,99.0,2.14564369,1.31010101,,1.0,,1.0,129.7,,,,,,1.0,129.7,,,,
3467,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-18,active,actions:complete_registration,26.0,11985.0,1.22244472,11.41115385,296.69,14651.0,20.25049485,60.0,4.94483333,0.40952836,316.0,2.15684936,0.93889241,1.0,26.0,21.0,5.0,11.41115385,1.0,1200.0,1200.0,296.69,4.0446257,3.0,98.89666667,,,,
3468,NF App Conversions,23848933924920317,2026-03-18,active,In-app purchases,6.0,5201.0,1.73831955,157.8766667,947.26,9041.0,104.7738082,440.0,2.15286364,4.86671828,463.0,5.12111492,2.04591793,6.0,18.0,18.0,,52.62555556,6.0,6437.0,6437.0,157.8766667,6.79538881,4.0,236.815,,,,
3473,New App IOS KSA promotion campaign,120212785502620318,2026-03-18,active,In-app purchases,1.0,10961.0,1.3270687,2868.24,2868.24,14546.0,197.1841056,137.0,20.93605839,0.94183968,195.0,1.34057473,14.70892308,1.0,39.0,39.0,,73.54461538,1.0,3020.51,3020.51,2868.24,1.05308831,38.0,75.48,,,,
3480,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-18,active,,,14960.0,1.65661765,,2906.01,24783.0,117.2582012,132.0,22.01522727,0.53262317,150.0,0.6052536,19.3734,,62.0,62.0,,46.87112903,,,,,,49.0,59.30632653,,,,
3479,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-18,active,,,505257.0,1.0,,951.11,505257.0,1.88242815,92.0,10.33815217,0.01820856,356.0,0.07045919,2.6716573,,5.0,4.0,1.0,190.222,,,,,,2.0,475.555,,,,
3478,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-18,active,,,11672.0,1.46307402,,2161.51,17077.0,126.5743398,107.0,20.20102804,0.62657375,136.0,0.79639281,15.89345588,,45.0,45.0,,48.03355556,,,,,,44.0,49.12522727,,,,
3476,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-18,active,,,5437.0,1.38109251,,1442.33,7509.0,192.0801705,71.0,20.31450704,0.94553203,83.0,1.10534026,17.37746988,,55.0,55.0,,26.22418182,,,,,,46.0,31.355,,,,
3456,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-19,active,In-app purchases,1.0,17592.0,1.44241701,2420.94,2420.94,25375.0,95.40650246,249.0,9.7226506,0.98128079,261.0,1.02857143,9.27563218,1.0,172.0,172.0,,14.07523256,1.0,1245.0,1245.0,2420.94,0.51426305,122.0,19.84377049,,,,
3460,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-19,active,In-app purchases,37.0,716284.0,1.41356222,1038.840541,38437.1,1012512.0,37.96211798,3420.0,11.23891813,0.33777377,4297.0,0.42439003,8.94510123,37.0,1452.0,1451.0,1.0,26.47183196,38.0,17738.0,16238.0,1011.502632,0.46148123,1330.0,28.90007519,,,,
3457,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-19,active,In-app purchases,9.0,98605.0,1.30361544,657.0811111,5913.73,128543.0,46.00585018,557.0,10.61710952,0.43331803,769.0,0.59824339,7.69015605,9.0,310.0,309.0,1.0,19.07654839,10.0,14752.0,12190.0,591.373,2.49453391,252.0,23.46718254,,,,
3459,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-19,active,,,25795.0,2.13405699,,1944.16,55048.0,35.31754106,326.0,5.96368098,0.59221043,1371.0,2.4905537,1.41805981,25.0,39.0,38.0,1.0,49.85025641,25.0,15389.0,15389.0,77.7664,7.91550078,8.0,243.02,,,,
3455,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-19,active,,,240835.0,1.44736438,,15899.56,348576.0,45.6128936,1243.0,12.79127916,0.35659368,1607.0,0.46101854,9.89393902,8.0,433.0,433.0,,36.71953811,8.0,3896.0,3896.0,1987.445,0.24503823,398.0,39.94864322,,,,
3454,Bottom Funnel – Copy,23848934971910317,2026-03-19,active,actions:purchase,3.0,7775.0,1.60990354,123.1666667,369.5,12517.0,29.519853,25.0,14.78,0.19972837,86.0,0.68706559,4.29651163,3.0,8.0,8.0,,46.1875,3.0,2447.0,2447.0,123.1666667,6.62246279,,,,,,
3462,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-19,active,In-app purchases,2.0,121118.0,1.44626728,5290.08,10580.16,175169.0,60.39972826,626.0,16.90121406,0.35736917,1224.0,0.69875377,8.64392157,2.0,146.0,146.0,,72.46684932,2.0,4977.46,4977.46,5290.08,0.47045224,185.0,57.19005405,,,,
3451,Middle Funnel 2(web visit),23848721350610317,2026-03-19,active,actions:complete_registration,7.0,3692.0,1.26570964,21.26714286,148.87,4673.0,31.85747914,24.0,6.20291667,0.5135887,86.0,1.84035951,1.73104651,,7.0,6.0,1.0,21.26714286,,,,,,2.0,74.435,,,,
3452,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-19,active,actions:complete_registration,32.0,13179.0,1.22141285,11.8665625,379.73,16097.0,23.59010996,90.0,4.21922222,0.55911039,389.0,2.41659937,0.97616967,,32.0,27.0,5.0,11.8665625,,,,,,7.0,54.24714286,,,,
3453,NF App Conversions,23848933924920317,2026-03-19,active,In-app purchases,9.0,6094.0,1.7638661,106.8644444,961.78,10749.0,89.47623035,499.0,1.92741483,4.64229231,521.0,4.84696251,1.84602687,9.0,23.0,23.0,,41.81652174,9.0,8422.0,8422.0,106.8644444,8.75668032,1.0,961.78,,,,
3458,New App IOS KSA promotion campaign,120212785502620318,2026-03-19,active,In-app purchases,1.0,13365.0,1.25948373,2948.41,2948.41,16833.0,175.1565378,139.0,21.21158273,0.82575893,195.0,1.15843878,15.12005128,1.0,30.0,30.0,,98.28033333,1.0,2271.0,2271.0,2948.41,0.77024566,50.0,58.9682,,,,
3465,New App promotion oman and bahrain Campaign 22 jan 2026,120237325237390318,2026-03-19,active,,,16981.0,1.6379483,,2999.43,27814.0,107.8388581,157.0,19.10464968,0.56446394,176.0,0.63277486,17.04221591,,82.0,82.0,,36.57841463,,,,,,68.0,44.10926471,,,,
3464,New Awareness campaign 24/10/25 –duplicate (07/11/25),120233503097150318,2026-03-19,active,,,483394.0,1.05763828,,977.45,511256.0,1.9118602,91.0,10.74120879,0.0177993,314.0,0.06141737,3.11289809,,,,,,,,,,,,,,,,
3463,New qatar App promotion Campaign 23 sept 25,120231060494030318,2026-03-19,active,,,12606.0,1.48706965,,2153.73,18746.0,114.8901099,151.0,14.26311258,0.80550517,171.0,0.9121946,12.59491228,,60.0,60.0,,35.8955,,,,,,57.0,37.78473684,,,,
3461,UAE App promotion Campaign 26 June 25,120225757421370318,2026-03-19,active,In-app purchases,3.0,6939.0,1.44430033,533.7733333,1601.32,10022.0,159.7804829,123.0,13.01886179,1.22729994,134.0,1.33705847,11.95014925,3.0,100.0,100.0,,16.0132,3.0,6277.2,6277.2,533.7733333,3.92001599,73.0,21.93589041,,,,
3441,Advantage+ KSA app campaign 01/08/2024 Campaign,120209414239730318,2026-03-20,active,,,21064.0,1.41725218,,2440.12,29853.0,81.73784879,218.0,11.19321101,0.73024487,232.0,0.77714133,10.51775862,,116.0,116.0,,21.03551724,,,,,,111.0,21.98306306,,,,
3445,Advantage+ app Purchase campaign 21/12/2024 Campaign – april duplicate,120217652310390318,2026-03-20,active,In-app purchases,24.0,636852.0,1.44650562,1461.978333,35087.48,921210.0,38.0884706,3025.0,11.59916694,0.32837247,3776.0,0.40989568,9.29223517,24.0,1351.0,1350.0,1.0,25.97148779,24.0,7517.0,7517.0,1461.978333,0.21423596,1193.0,29.4111316,,,,
3442,Advantage+ app campaign maximize value  27/11/2024 Campaign (Duplicate). Campaign,120212196648420318,2026-03-20,active,In-app purchases,11.0,91856.0,1.38398145,537.2345455,5909.58,127127.0,46.48564034,522.0,11.32103448,0.41061301,705.0,0.55456355,8.38238298,11.0,261.0,261.0,,22.64206897,11.0,3483.0,3483.0,537.2345455,0.58938199,231.0,25.5825974,,,,
3443,Advantage+ shopping campaign 02/03/2025 Campaign,120215731086760318,2026-03-20,active,,,24013.0,2.11660351,,1830.04,50826.0,36.00598119,273.0,6.70344322,0.53712667,1445.0,2.84303309,1.26646367,18.0,33.0,31.0,2.0,55.45575758,18.0,7908.0,7908.0,101.6688889,4.32121702,5.0,366.008,,,,
3440,All-Lookalike-manual-registration 27-07-24,120209316450690318,2026-03-20,active,,,224494.0,1.47011056,,15150.68,330031.0,45.90683905,1139.0,13.30173837,0.34511909,1456.0,0.44117068,10.40568681,5.0,340.0,340.0,,44.56082353,5.0,1330.0,1330.0,3030.136,0.08778484,351.0,43.16433048,,,,
3439,Bottom Funnel – Copy,23848934971910317,2026-03-20,active,actions:purchase,3.0,7196.0,1.61242357,121.3866667,364.16,11603.0,31.38498664,28.0,13.00571429,0.2413169,76.0,0.65500302,4.79157895,3.0,12.0,12.0,,30.34666667,3.0,2515.0,2515.0,121.3866667,6.90630492,2.0,182.08,,,,
3447,India IOS app promotion purchase campaign  09/08/25 copy of 9/10/24,120228467191530318,2026-03-20,active,In-app purchases,3.0,144404.0,1.42156034,3887.583333,11662.75,205279.0,56.81414075,687.0,16.97634643,0.33466648,1367.0,0.66592296,8.53163862,3.0,163.0,163.0,,71.5506135,3.0,6984.08,6984.08,3887.583333,0.59883647,174.0,67.02729885,,,,
3436,Middle Funnel 2(web visit),23848721350610317,2026-03-20,active,actions:complete_registration,4.0,3138.0,1.29796048,35.2025,140.81,4073.0,34.57156887,18.0,7.82277778,0.44193469,86.0,2.11146575,1.63732558,,4.0,4.0,,35.2025,,,,,,1.0,140.81,,,,
3437,Middle Funnel Ad 3(fb-insta),23848721470940317,2026-03-20,active,actions:complete_registration,32.0,9330.0,1.2488746,9.148125,292.74,11652.0,25.12358393,58.0,5.04724138,0.49776862,272.0,2.3343632,1.07625,,32.0,27.0,5.0,9.148125,,,,,,6.0,48.79,,,,
3438,NF App Conversions,23848933924920317,2026-03-20,active,In-app purchases,1.0,5303.0,1.67358099,926.09,926.09,8875.0,104.348169,340.0,2.72379412,3.83098592,392.0,4.41690141,2.36247449,1.0,24.0,24.0,,38.58708333,1.0,199.0,199.0,926.09,0.21488192,2.0,463.045,,,,
